time,open,high,low,close,tick_volume,spread,real_volume
2026-08-05 02:00:00,4101.168,4108.704,4095.427,4103.67,6580,240,0
2026-08-05 02:30:00,4103.729,4135.518,4101.416,4129.3,13544,240,0
2026-08-05 03:00:00,4129.25,4136.519,4126.816,4130.576,6433,240,0
2026-08-05 03:30:00,4130.524,4130.762,4127.361,4128.383,3571,240,0
2026-08-05 04:00:00,4128.39,4141.506,4128.287,4138.506,4756,240,0
2026-08-05 04:30:00,4138.428,4138.923,4132.245,4135.603,3297,240,0
2026-08-05 05:00:00,4135.665,4142.261,4134.599,4139.35,4116,240,0
2026-08-05 05:30:00,4139.536,4173.162,4139.536,4161.535,16696,240,0
2026-08-05 06:00:00,4161.475,4174.449,4159.987,4168.604,8925,240,0
2026-08-05 06:30:00,4168.73,4178.469,4166.921,4177.367,6416,240,0
2026-08-05 07:00:00,4177.458,4179.626,4162.921,4164.353,6997,240,0
2026-08-05 07:30:00,4164.465,4172.05,4162.149,4170.626,5242,240,0
2026-08-05 08:00:00,4170.574,4172.706,4162.053,4164.547,5231,240,0
2026-08-05 08:30:00,4164.61,4167.269,4158.862,4160.35,6835,240,0
2026-08-05 09:00:00,4160.407,4167.142,4155.021,4157.61,6094,240,0
2026-08-05 09:30:00,4157.686,4159.158,4152.93,4157.909,5838,240,0
2026-08-05 10:00:00,4157.97,4158.581,4150.249,4156.79,4325,240,0
2026-08-05 10:30:00,4156.594,4161.611,4153.715,4161.278,3770,240,0
2026-08-05 11:00:00,4161.219,4180.717,4160.653,4176.216,5874,240,0
2026-08-05 11:30:00,4176.074,4192.729,4174.001,4188.955,9737,240,0
2026-08-05 12:00:00,4189.012,4208.821,4188.742,4204.639,5506,240,0
