time,open,high,low,close,tick_volume,spread,real_volume
2026-08-03 03:00:00,4062.177,4067.93,4059.122,4064.884,9686,240,0
2026-08-03 04:00:00,4064.962,4071.878,4064.012,4064.012,6718,240,0
2026-08-03 05:00:00,4063.961,4069.885,4054.099,4068.818,10379,240,0
2026-08-03 06:00:00,4068.875,4072.089,4060.567,4064.011,12473,240,0
2026-08-03 07:00:00,4064.061,4065.211,4051.937,4060.835,12341,240,0
2026-08-03 08:00:00,4061.151,4062.488,4054.11,4059.287,9263,240,0
2026-08-03 09:00:00,4059.492,4062.082,4046.519,4055.394,10214,240,0
2026-08-03 10:00:00,4055.424,4057.213,4045.72,4049.499,8395,240,0
2026-08-03 11:00:00,4049.312,4063.233,4045.31,4062.616,10124,240,0
2026-08-03 12:00:00,4062.412,4064.718,4041.992,4047.494,12798,240,0
2026-08-03 13:00:00,4047.549,4053.734,4018.888,4032.326,24898,240,0
2026-08-03 14:00:00,4032.385,4039.287,4026.48,4036.401,15442,240,0
2026-08-03 15:00:00,4036.307,4041.062,4030.248,4036.104,11735,240,0
2026-08-03 16:00:00,4036.209,4039.411,4034.644,4037.045,6771,240,0
2026-08-03 17:00:00,4037.094,4037.908,4030.177,4030.624,6179,240,0
2026-08-03 18:00:00,4030.619,4045.122,4029.475,4043.333,6489,240,0
2026-08-03 19:00:00,4043.382,4055.836,4043.382,4052.12,7275,240,0
2026-08-03 20:00:00,4052.182,4058.237,4050.125,4055.037,4095,240,0
2026-08-03 22:00:00,4052.997,4054.598,4049.213,4052.714,3472,240,0
2026-08-03 23:00:00,4052.68,4055.153,4050.182,4053.762,4310,240,0
2026-08-04 00:00:00,4053.703,4069.413,4048.563,4049.279,10479,240,0
2026-08-04 01:00:00,4049.169,4061.918,4042.403,4058.506,14814,240,0
2026-08-04 02:00:00,4058.819,4065.142,4055.478,4058.943,9545,240,0
2026-08-04 03:00:00,4058.89,4061.697,4051.991,4052.572,7166,240,0
2026-08-04 04:00:00,4052.599,4066.369,4051.08,4063.659,6080,240,0
2026-08-04 05:00:00,4063.709,4067.691,4057.04,4062.008,8301,240,0
2026-08-04 06:00:00,4061.948,4066.313,4055.605,4063.163,8424,240,0
2026-08-04 07:00:00,4063.388,4066.868,4060.785,4065.33,7888,240,0
2026-08-04 08:00:00,4065.377,4072.889,4054.297,4055.172,9714,240,0
2026-08-04 09:00:00,4055.063,4055.539,4046.113,4049.577,7730,240,0
2026-08-04 10:00:00,4049.616,4060.73,4045.436,4053.912,10582,240,0
2026-08-04 11:00:00,4053.963,4084.33,4052.339,4074.91,17114,240,0
2026-08-04 12:00:00,4074.978,4084.49,4060.834,4070.716,17156,240,0
2026-08-04 13:00:00,4070.851,4094.016,4060.997,4084.043,28704,240,0
2026-08-04 14:00:00,4084.289,4091.917,4074.189,4083.453,19305,240,0
2026-08-04 15:00:00,4083.692,4088.883,4074.667,4087.372,14498,240,0
2026-08-04 16:00:00,4087.492,4093.66,4082.922,4093.114,8837,240,0
2026-08-04 17:00:00,4093.381,4106.485,4086.123,4086.146,10943,240,0
2026-08-04 18:00:00,4086.091,4088.979,4075.032,4079.986,8478,240,0
2026-08-04 19:00:00,4079.678,4084.709,4076.377,4078.709,6869,240,0
2026-08-04 20:00:00,4078.597,4080.45,4074.514,4078.007,5145,240,0
2026-08-04 22:00:00,4078.012,4085.734,4075.608,4075.801,4634,240,0
2026-08-04 23:00:00,4075.947,4077.175,4065.404,4072.308,6106,240,0
2026-08-05 00:00:00,4072.356,4083.512,4070.293,4082.622,7884,240,0
2026-08-05 01:00:00,4082.43,4102.711,4077.53,4101.218,14290,240,0
2026-08-05 02:00:00,4101.168,4135.518,4095.427,4129.3,20124,240,0
2026-08-05 03:00:00,4129.25,4136.519,4126.816,4128.383,10004,240,0
2026-08-05 04:00:00,4128.39,4141.506,4128.287,4135.603,8053,240,0
2026-08-05 05:00:00,4135.665,4173.162,4134.599,4161.535,20812,240,0
2026-08-05 06:00:00,4161.475,4178.469,4159.987,4177.367,15341,240,0
2026-08-05 07:00:00,4177.458,4179.626,4162.149,4170.626,12239,240,0
2026-08-05 08:00:00,4170.574,4172.706,4158.862,4160.35,12066,240,0
2026-08-05 09:00:00,4160.407,4167.142,4152.93,4157.909,11932,240,0
2026-08-05 10:00:00,4157.97,4161.611,4150.249,4161.278,8095,240,0
2026-08-05 11:00:00,4161.219,4192.729,4160.653,4188.955,15611,240,0
2026-08-05 12:00:00,4189.012,4208.821,4188.742,4204.639,5506,240,0
